user_id,anomaly_count,anomaly_rate,max_anomaly_score,avg_anomaly_score,recent_anomaly_trend,anomalous_dates,method_used
U0465,1,0.018867924528301886,3.190927656360373,0.9954659854752615,0.5672760277973996,[Timestamp('2025-06-15 00:00:00')],statistical
U0466,4,0.07547169811320754,2.8276625816521457,1.3427814994243745,0.6575959492214292,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0467,4,0.07547169811320754,2.532518017209581,1.334244763539134,0.657595949221429,"[Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0468,3,0.05660377358490566,3.40655023847009,1.2077558107044941,0.6056089312835714,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0469,8,0.1509433962264151,2.760280267869666,1.2889590023624622,0.699781352485686,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0470,5,0.09433962264150944,2.8063058209713136,1.465724350769755,0.67576595020045,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0471,6,0.11320754716981132,2.897816688790446,1.2471159521699158,0.5797710356524483,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0472,1,0.018867924528301886,2.8922480371265276,1.5297445710813984,1.2981145474860454,[Timestamp('2025-06-11 00:00:00')],statistical
U0473,8,0.1509433962264151,3.1230050826949083,1.331940288530481,0.6482019329316702,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0474,5,0.09433962264150944,2.9455908734761884,1.114853369826293,0.5303948353054367,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0475,6,0.11320754716981132,2.544001969874881,0.9203443647566328,0.45226701686664567,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0476,5,0.09433962264150944,2.611654851312172,1.1259350806441661,0.544449219817521,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0477,3,0.05660377358490566,2.8356522750435182,0.9517497037252044,0.5041159600077367,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0478,7,0.1320754716981132,3.174055271363692,1.3647692578148665,0.7354631313529224,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-28 00:00:00')]",statistical
U0479,4,0.07547169811320754,3.037668996975641,1.2181878914805113,0.6332599863401988,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0480,4,0.07547169811320754,3.5,1.3024558944167812,0.6462208449906514,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00')]",statistical
U0481,2,0.03773584905660377,2.952019646507291,1.377727305106369,0.6635134830025747,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0482,6,0.11320754716981132,2.970131027695297,1.3151972459695027,0.6486493048989728,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0483,3,0.05660377358490566,2.8568629509107732,1.4617803297128393,0.6065495802014943,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0484,5,0.09433962264150944,2.5806912080435978,0.929499239020705,0.45878954809663963,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0485,4,0.07547169811320754,2.7074067667888895,1.1881173663721614,0.5126861195958572,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0486,6,0.11320754716981132,3.2437230354077364,1.263111245772761,0.663488802697037,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0487,1,0.018867924528301886,2.640773411432021,1.4352260849791125,0.7410862994221414,[Timestamp('2025-06-23 00:00:00')],statistical
U0488,3,0.05660377358490566,2.7451161361198566,1.403369916904654,0.8521962288205588,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0489,5,0.09433962264150944,2.9264047594863345,1.1120315971253,0.5897037298713015,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0490,5,0.09433962264150944,2.763186280814173,1.2618411108262058,0.6343281979966859,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0491,5,0.09433962264150944,2.861110361601465,1.089054476717846,0.5086418420624826,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0492,2,0.03773584905660377,2.800275477685967,0.9454592763121703,0.4978267515886162,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0493,5,0.09433962264150944,2.6529124693440584,1.2829895781948644,0.657595949221429,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0494,3,0.05660377358490566,2.929388537613452,1.201275970231658,0.7373529144096126,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-24 00:00:00')]",statistical
U0495,4,0.07547169811320754,2.751622897751175,1.326515654767444,0.6854345735730478,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-25 00:00:00'), Timestamp('2025-06-26 00:00:00')]",statistical
U0496,3,0.05660377358490566,2.9002094671369907,1.3706002496386844,0.7941566639251745,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0497,5,0.09433962264150944,2.951414615449562,0.9757060547393817,0.5246959316354777,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0498,4,0.07547169811320754,2.569137750937903,1.3108050808272065,0.7601981634577374,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0499,1,0.018867924528301886,3.1909276563603726,1.5361286481584926,0.8934253346963743,[Timestamp('2025-06-12 00:00:00')],statistical
U0500,6,0.11320754716981132,2.5292875993863224,1.42828926823114,0.6419716122012239,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0501,4,0.07547169811320754,3.174055271363692,1.2560942677488023,0.6592374252384695,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0502,2,0.03773584905660377,2.5140986921232256,1.1715293178477737,0.5846741144472618,"[Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0503,7,0.1320754716981132,2.8913823239273055,1.3265990640429766,0.6844571196936553,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-25 00:00:00'), Timestamp('2025-06-26 00:00:00'), Timestamp('2025-07-02 00:00:00'), Timestamp('2025-07-03 00:00:00')]",statistical
U0504,9,0.16981132075471697,2.798809270624444,1.3841482987714133,0.6321924473583851,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0505,4,0.07547169811320754,3.02081939721797,1.4895607290476587,0.9686137538077559,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0506,4,0.07547169811320754,2.6711406350932925,1.3386488664982565,0.5442688411332871,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0507,1,0.018867924528301886,2.983470948593081,1.0543825852916926,0.5303948353054366,[Timestamp('2025-06-10 00:00:00')],statistical
U0508,3,0.05660377358490566,2.7612522971841353,1.5351166182506353,1.1557808876923006,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0509,4,0.07547169811320754,2.6999118410526592,1.3913662116194205,0.7473895234749524,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0510,3,0.05660377358490566,3.0638328694073844,1.3920669401466887,0.8819477274048474,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0511,2,0.03773584905660377,2.7775661133756135,0.9612601049263383,0.4937895312667758,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0512,2,0.03773584905660377,2.820303805861711,1.3124406453560047,0.7171371656006363,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0513,3,0.05660377358490566,2.7783305030134424,0.9945371103438,0.5598650887684516,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0514,4,0.07547169811320754,2.760280267869666,0.9494045798841702,0.4907164920657185,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0515,2,0.03773584905660377,2.7499414370559396,0.9470057428028328,0.4888784776988338,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0516,3,0.05660377358490566,2.6764639628317632,1.117448527303076,0.6131033264844657,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0517,6,0.11320754716981132,2.525063283243189,0.9278381801694477,0.44890013924323374,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0518,1,0.018867924528301886,3.004543634836689,0.9874365110203926,0.5341410906376335,[Timestamp('2025-06-09 00:00:00')],statistical
U0519,4,0.07547169811320754,3.174055271363692,1.254323935206866,0.5866663447647823,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0520,6,0.11320754716981132,2.715522847151312,1.3921992210429268,0.9372071077427677,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0521,2,0.03773584905660377,3.174055271363692,1.4296647530836317,0.8804087784801331,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-26 00:00:00')]",statistical
U0522,6,0.11320754716981132,2.5504582512005514,1.3094165156605828,0.657595949221429,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0523,3,0.05660377358490566,2.9499716366773447,1.3879220825229222,0.7763447413718227,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0524,5,0.09433962264150944,2.5964539344474926,0.9886811531920577,0.461591810568443,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0525,4,0.07547169811320754,2.7126158747085687,0.9449254616637776,0.4822428221704121,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0526,5,0.09433962264150944,2.5144320275268197,1.0133113292780682,0.556187729591186,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0527,4,0.07547169811320754,2.5785745237277546,1.4541229974940078,1.1670098524025843,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0528,4,0.07547169811320754,2.6583202716502514,1.0854410955855753,0.5931298258605934,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0529,5,0.09433962264150944,5.049752469181039,1.1869207990730881,0.5103569646381267,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0530,6,0.11320754716981132,2.7501826890501517,1.492466650636835,0.9575023784309574,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0531,5,0.09433962264150944,3.0278839961362,1.223792257655912,0.5613240410025951,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0532,1,0.018867924528301886,2.6583202716502514,1.506021029705474,0.8236239743904904,[Timestamp('2025-07-03 00:00:00')],statistical
U0533,4,0.07547169811320754,2.6717643745466115,1.3770942871810958,0.8653833652361949,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0534,3,0.05660377358490566,2.6327046217551135,0.9350203465101059,0.4680363772009091,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0535,3,0.05660377358490566,3.054666252717792,1.333633042303384,0.7935781610295083,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0536,4,0.07547169811320754,3.40655023847009,1.3550808274849249,0.6056089312835714,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0537,5,0.09433962264150944,2.6005541100675664,0.9318146122537644,0.46232073067867846,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0538,2,0.03773584905660377,2.8002754776859664,1.4121277751809937,0.7927746338725348,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0539,4,0.07547169811320754,2.57390753524675,1.4217446016362487,0.973177000586602,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-25 00:00:00'), Timestamp('2025-06-26 00:00:00')]",statistical
U0540,5,0.09433962264150944,2.8913823239273055,1.363970412767711,0.7784989441615231,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0541,6,0.11320754716981132,2.541014694871638,1.4618498354721883,1.0635177967253608,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0542,3,0.05660377358490566,2.8400605262695597,1.4048015515345078,0.6691589994510494,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0543,1,0.018867924528301886,2.860328804650333,0.962507170864489,0.5085028986045036,[Timestamp('2025-06-08 00:00:00')],statistical
U0544,5,0.09433962264150944,2.8913823239273055,1.302822676905186,0.6174431461432588,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0545,0,0.0,2.472930370104386,1.4512385888301698,0.9784971923788138,[],statistical
U0546,8,0.1509433962264151,2.625569846962102,1.4848487591819672,0.9097176522946843,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-26 00:00:00'), Timestamp('2025-06-27 00:00:00'), Timestamp('2025-06-28 00:00:00')]",statistical
U0547,5,0.09433962264150944,2.7881565568079343,1.338117426972724,0.641999360814687,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0548,5,0.09433962264150944,2.9002094671369907,1.3422999398640527,0.6575959492214292,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0549,6,0.11320754716981132,2.544001969874881,0.9310796721404182,0.45226701686664567,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0550,5,0.09433962264150944,2.9834709485930815,1.1696621981864685,0.6056089312835714,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0551,7,0.1320754716981132,3.7888177822265203,1.396458941502158,0.606431645219583,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00')]",statistical
U0552,4,0.07547169811320754,2.8073263225141964,0.9540791826677942,0.4990802351136348,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0553,2,0.03773584905660377,2.8235511231217134,0.9711802278777718,0.5019646441105269,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0554,0,0.0,2.439286919528818,1.3046702638945096,0.8231697521150702,[],statistical
U0555,4,0.07547169811320754,3.066803105169665,1.2429405784920804,0.7427413770332782,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0556,9,0.16981132075471697,3.0431350170025837,1.2621784613326679,0.5410017808004594,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0557,6,0.11320754716981132,2.957615034831908,1.4265056435666807,0.6878174499609087,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0558,11,0.20754716981132076,2.6868664531193946,1.2765618300669437,0.5931298258605934,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0559,4,0.07547169811320754,7.211102550927981,1.2021000556176031,0.49599067446511064,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0560,3,0.05660377358490566,2.914376390171617,1.0661989770065399,0.6271429632443278,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0561,4,0.07547169811320754,2.6821780230567134,1.4630568083383753,0.9803123045223653,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0562,10,0.18867924528301888,2.8913823239273055,1.2521501618778603,0.5672760277973996,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0563,4,0.07547169811320754,2.521246204503148,1.4424542054905871,0.6575959492214292,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0564,8,0.1509433962264151,4.08248290463863,1.1515517242132387,0.4767396261000581,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0565,0,0.0,2.3021728866442674,1.028007618290829,0.5738122080966662,[],statistical
U0566,5,0.09433962264150944,2.8568629509107732,0.9567729739397492,0.507886746828582,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0567,5,0.09433962264150944,2.553549907522109,1.2932601910978907,0.6575959492214292,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0568,5,0.09433962264150944,3.4373789099387633,1.4320995396260463,0.6700974532027801,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0569,3,0.05660377358490566,2.927184006160842,1.4716542333576972,0.9058227196606101,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
