user_id,edit_count,edit_span_days,edit_avg_gap_hours,edit_std_gap_hours,edit_min_gap_hours,edit_max_gap_hours,edit_gap_coefficient_variation,edit_avg_hour,edit_hour_std,edit_weekend_ratio,edit_business_hours_ratio,edit_recent_activity_ratio,edit_acceleration,edit_periodicity_score,edit_outlier_ratio,edit_burst_score,edit_entropy,meeting_count,meeting_span_days,meeting_avg_gap_hours,meeting_std_gap_hours,meeting_min_gap_hours,meeting_max_gap_hours,meeting_gap_coefficient_variation,meeting_avg_hour,meeting_hour_std,meeting_weekend_ratio,meeting_business_hours_ratio,meeting_recent_activity_ratio,meeting_acceleration,meeting_periodicity_score,meeting_outlier_ratio,meeting_burst_score,meeting_entropy,void_total_days,void_max_duration,void_frequency,void_coverage_ratio,void_pattern_score,edit_to_meeting_ratio,meeting_to_edit_ratio,activity_synchronization,void_activity_impact,activity_void_resistance,temporal_consistency,behavioral_diversity,engagement_consistency,activity_intensity,temporal_adaptability,disengagement_risk_composite
U0527,10,9,24.0,29.93325909419153,0.0,72.0,1.2472190769571856,0.0,0.0,0.2,0.0,0.0,0.0,0.4736842105263158,0.0,0.11001113587127032,1.6577427265048887,3,49,588.0,516.0,72.0,1104.0,0.8775510189157295,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.06521739130434782,1.0,50,50,1,0.8333333333333334,1.0,2.5,0.2727272727272727,0.02040816326530612,10.833333333333334,7.09090909090909,1.0,1.3288713632524445,0.48880156921524986,0.21666666666666667,0.9,0.7333333333333334
U0528,5,8,48.0,44.8998886412873,0.0,120.0,0.935414327205687,0.0,0.0,0.6,0.0,0.0,-8.0,0.0,0.0,-0.033370452904234495,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,33,1,0.55,0.9000000000000001,5.0,0.0,0.3333333333333333,2.75,3.225806451612903,1.0,0.75,0.7583426158273252,0.08333333333333333,0.9,0.6200000000000001
U0529,9,5,15.0,16.703293088490067,0.0,48.0,1.1135527983291513,0.0,0.0,0.2222222222222222,0.0,0.0,-3.4285714285714284,0.24019223070763068,0.0,0.05372606194996345,1.4056390622295665,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,12,1,0.2,0.2,4.5,0.1,0.6153846153846154,2.0,8.333333333333334,1.0,0.7028195311147832,0.736568492821788,0.16666666666666666,0.888888888888889,0.48000000000000004
U0530,3,3,36.0,12.0,24.0,48.0,0.33333332407407434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,4,60,480.0,265.08866441249427,144.0,792.0,0.5522680497088046,0.0,0.0,0.0,0.0,0.0,144.0,0,0.0,-0.28843726371406314,1.584962500721156,25,25,1,0.4166666666666667,0.6333333333333333,0.6,1.0,0.01680672268907563,2.916666666666667,4.941176470588235,1.0,1.292481250360578,0.6971093187714335,0.11666666666666667,1.0,0.5666666666666667
U0531,6,4,19.2,27.98856909525744,0.0,72.0,1.4577378977874762,0.0,0.0,0.0,0.0,0.0,18.0,0.47140452079103173,0.2,0.1862436022909776,1.3709505944546687,5,35,210.0,270.1333004277703,0.0,672.0,1.2863490435305773,0.0,0.0,0.4,0.0,0.0,-208.0,0,0.25,0.12524292810807977,0.8112781244591328,34,34,1,0.5666666666666667,0.9333333333333333,1.0,0.7142857142857143,0.028409090909090908,6.233333333333333,7.0212765957446805,1.0,1.0911143594569008,0.4221283742707288,0.18333333333333335,0.8,0.6666666666666667
U0532,5,2,12.0,20.784609690826528,0.0,48.0,1.7320506632313222,0.0,0.0,0.2,0.0,0.0,-16.0,0.0,0.25,0.2679491924311227,0.8112781244591328,4,15,120.0,51.84592558726288,48.0,168.0,0.4320493762934459,0.0,0.0,0.0,0.0,0.0,-12.0,0,0.0,-0.39659988550690817,0.9182958340544896,14,14,1,0.23333333333333334,0.26666666666666666,1.0,0.6666666666666666,0.06451612903225806,2.1,7.297297297297297,1.0,0.8647869792568113,0.5321626838155511,0.15,0.9,0.5433333333333333
U0533,5,4,24.0,16.97056274847714,0.0,48.0,0.7071067517237661,0.0,0.0,0.2,0.0,0.0,-8.0,0.0,0.0,-0.1715728752538099,1.5,5,20,120.0,98.95453501482385,48.0,288.0,0.8246211182516894,0.0,0.0,0.2,0.0,0.0,64.0,0,0.0,-0.0961179679779243,0.8112781244591328,40,40,1,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.05,6.666666666666666,6.000000000000001,1.0,1.1556390622295665,0.5669227168949909,0.16666666666666666,0.8,0.6666666666666667
U0534,10,5,13.333333333333334,16.438437341250605,0.0,48.0,1.2328827081275924,0.0,0.0,0.1,0.0,0.0,3.0,0.18257418583505536,0.0,0.10429692079309505,1.3516441151533922,2,8,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,27,1,0.45,0.7,3.3333333333333335,0.18181818181818182,0.11842105263157894,5.4,8.275862068965518,1.0,0.6758220575766961,0.7239257790747461,0.19999999999999998,0.9500000000000001,0.5800000000000001
U0535,6,11,52.8,41.291161281804605,0.0,120.0,0.782029554919982,0.0,0.0,0.3333333333333333,0.0,0.0,-30.0,0.5291502622129182,0.0,-0.12231583244813218,2.321928094887362,4,44,352.0,49.31531202375181,288.0,408.0,0.14010031785128266,0.0,0.0,0.0,0.0,0.0,60.0,0,0.0,-0.754231595225885,1.584962500721156,25,25,1,0.4166666666666667,0.6333333333333333,1.2,0.5714285714285714,0.023364485981308414,4.166666666666667,7.0588235294117645,1.0,1.9534452978042591,0.7191368594036109,0.16666666666666669,0.8333333333333334,0.5666666666666667
U0536,9,5,15.0,11.61895003862225,0.0,24.0,0.7745966176017088,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.41666666666666663,0.0,-0.12701665379258312,0.954434002924965,5,43,258.0,246.14629796119218,24.0,672.0,0.954055414756344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,-0.02351242503762325,0.8112781244591328,25,25,1,0.4166666666666667,0.6333333333333333,1.5,0.5,0.023054755043227664,5.833333333333334,9.88235294117647,1.0,0.8828560636920489,0.5376322783906693,0.23333333333333334,0.9444444444444445,0.5666666666666667
U0537,7,3,12.0,12.0,0.0,24.0,0.9999999166666736,0.0,0.0,0.14285714285714285,0.0,0.0,4.8,0.16666666666666666,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,21,1,0.35,0.49999999999999994,7.0,0.0,0.6666666666666666,2.4499999999999997,5.185185185185185,1.0,0.5,0.7500000104166662,0.11666666666666667,0.9285714285714286,0.54
U0538,5,6,36.0,49.47726750741192,0.0,120.0,1.3743685036956506,0.0,0.0,0.6,0.0,0.0,-32.0,0.0,0.0,0.15767078078675462,0.8112781244591328,5,24,144.0,88.18163074019441,48.0,264.0,0.6123724314432082,0.0,0.0,0.2,0.0,0.0,8.0,0,0.0,-0.2404082057734575,1.5,50,50,1,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.0425531914893617,8.333333333333334,5.454545454545454,1.0,1.1556390622295665,0.5206843604504635,0.16666666666666666,1.0,0.7333333333333334
U0539,3,10,120.0,24.0,96.0,144.0,0.19999999833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,5,49,294.0,206.01941656067274,24.0,528.0,0.7007463124487293,0.0,0.0,0.8,0.0,0.0,24.0,0,0.0,-0.17595433402265012,1.5,55,55,1,0.9166666666666666,1.0,0.5,1.25,0.022222222222222223,7.333333333333333,4.173913043478261,1.0,1.25,0.7106552511630397,0.13333333333333333,1.0,0.7666666666666667
U0540,3,5,60.0,12.0,48.0,72.0,0.19999999666666674,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,5,48,288.0,216.66564102321345,24.0,576.0,0.7523112509406327,0.0,0.0,0.4,0.0,0.0,88.0,0,0.0,-0.14134974362858463,1.5,17,17,1,0.2833333333333333,0.36666666666666664,0.5,1.25,0.021505376344086023,2.2666666666666666,6.233766233766234,1.0,1.25,0.7020041041565762,0.13333333333333333,0.9666666666666668,0.5133333333333334
U0541,4,2,16.0,11.313708498984761,0.0,24.0,0.7071067369923765,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-0.17157287525380988,0.9182958340544896,3,55,660.0,564.0,96.0,1224.0,0.8545454532506888,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.0784313725490196,1.0,17,17,1,0.2833333333333333,0.36666666666666664,1.0,0.6,0.018072289156626505,1.9833333333333334,5.454545454545455,1.0,0.9591479170272448,0.5625010697214574,0.11666666666666667,0.8333333333333334,0.5133333333333334
U0542,6,5,24.0,21.46625258399798,0.0,48.0,0.8944271537321178,0.0,0.0,0.16666666666666666,0.0,0.0,-6.0,0.904534033733291,0.0,-0.05572809000084121,1.5219280948873621,3,45,540.0,36.0,504.0,576.0,0.06666666654320988,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.875,1.0,29,29,1,0.48333333333333334,0.7666666666666666,1.5,0.42857142857142855,0.022222222222222223,4.35,6.067415730337078,1.0,1.260964047443681,0.7326820277466219,0.15000000000000002,0.8500000000000001,0.5933333333333334
U0543,7,7,28.0,42.5205832509386,0.0,120.0,1.518592204726657,0.0,0.0,0.5714285714285714,0.0,0.0,-24.0,0.3962029078465308,0.16666666666666666,0.20590560346429543,1.4591479170272448,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,30,1,0.5,0.8,3.5,0.125,0.46153846153846145,4.0,5.333333333333333,1.0,0.7295739585136224,0.6985236034089389,0.13333333333333333,0.8857142857142857,0.6333333333333334
U0544,3,5,60.0,60.0,0.0,120.0,0.9999999833333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,15,1,0.25,0.3,1.5,0.25,0.2857142857142857,1.0,3.2,1.0,0.5,0.7500000020833333,0.06666666666666667,0.9333333333333333,0.5
U0545,5,14,84.0,49.47726750741192,24.0,144.0,0.5890150823618672,0.0,0.0,0.2,0.0,0.0,40.0,0.0,0.0,-0.2586412887922735,1.0,4,33,264.0,220.83477986947617,96.0,576.0,0.8364953751249272,0.0,0.0,0.5,0.0,0.0,-240.0,0,0.0,-0.08903078310954603,0.9182958340544896,18,18,1,0.3,0.39999999999999997,1.0,0.6666666666666666,0.03278688524590164,2.6999999999999997,6.9230769230769225,1.0,0.9591479170272448,0.5869180198337353,0.15,0.95,0.52
U0546,4,3,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,5,25,150.0,115.56816170554933,24.0,336.0,0.7704544062339662,0.0,0.0,0.6,0.0,0.0,-40.0,0,0.0,-0.1296534873507436,1.5,25,25,1,0.4166666666666667,0.6333333333333333,0.6666666666666666,1.0,0.04,3.75,6.352941176470588,1.0,0.75,0.7824133726570108,0.15,0.9,0.5666666666666667
U0547,7,7,28.0,42.5205832509386,0.0,120.0,1.518592204726657,0.0,0.0,0.42857142857142855,0.0,0.0,-19.2,0.2947531723732816,0.16666666666666666,0.20590560346429543,1.4591479170272448,5,36,216.0,150.83766107971843,48.0,456.0,0.6983225017657219,0.0,0.0,0.0,0.0,0.0,104.0,0,0.0,-0.1776326310894262,1.5,8,8,1,0.13333333333333333,0.06666666666666665,1.1666666666666667,0.625,0.027906976744186046,1.6,10.588235294117647,1.0,1.4795739585136225,0.49293176174173914,0.2,0.8142857142857143,0.4866666666666667
U0548,4,5,40.0,29.93325909419153,0.0,72.0,0.7483314586465019,0.0,0.0,0.5,0.0,0.0,-24.0,0.0,0.0,-0.14394783020550783,0.9182958340544896,2,44,1056.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,42,42,1,0.7,1.0,1.3333333333333333,0.4,0.023076923076923075,4.199999999999999,3.5294117647058822,1.0,0.4591479170272448,0.7859869606116239,0.1,1.1,0.6799999999999999
U0549,3,2,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,35,1,0.5833333333333334,0.9666666666666668,3.0,0.0,0.5,1.75,1.894736842105263,1.0,0.0,1.0,0.05,1.0,0.6333333333333334
U0550,4,8,64.0,59.86651818838306,0.0,144.0,0.9354143320776365,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,-0.033370452904234474,1.584962500721156,3,34,408.0,288.0,120.0,696.0,0.7058823512110727,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1724137931034483,1.0,24,24,1,0.4,0.6000000000000001,1.0,0.6,0.030927835051546396,2.8000000000000003,5.0,1.0,1.292481250360578,0.5514460637501359,0.11666666666666667,1.0,0.56
U0551,10,10,26.666666666666668,20.997354330698162,0.0,48.0,0.7874007578736526,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,-0.11894322420431004,1.5304930567574826,3,23,276.0,156.0,120.0,432.0,0.5652173892564587,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.2777777777777778,1.0,27,27,1,0.45,0.7,2.5,0.2727272727272727,0.043689320388349516,5.8500000000000005,8.965517241379311,1.0,1.2652465283787413,0.5991802555346581,0.21666666666666667,0.8666666666666667,0.5800000000000001
U0552,6,4,19.2,27.98856909525744,0.0,72.0,1.4577378977874762,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666669,0.2,0.1862436022909776,1.3709505944546687,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,29,1,0.48333333333333334,0.7666666666666666,6.0,0.0,0.5555555555555556,2.9,4.044943820224719,1.0,0.6854752972273344,0.7034391057118474,0.1,0.9166666666666667,0.6333333333333334
U0553,6,6,28.8,35.272652296077766,0.0,96.0,1.224744828865727,0.0,0.0,0.5,0.0,0.0,-24.0,0.3333333333333333,0.2,0.10102051443364382,1.5219280948873621,2,11,264.0,0.0,264.0,264.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,47,47,1,0.7833333333333333,1.0,2.0,0.2857142857142857,0.09259259259259259,6.266666666666667,4.4859813084112155,1.0,0.7609640474436811,0.7247448756875736,0.13333333333333333,1.1,0.7533333333333334
U0554,5,9,54.0,66.5432190384565,0.0,168.0,1.2322818112254572,0.0,0.0,0.6,0.0,0.0,56.0,0.0,0.25,0.10405578296739264,0.8112781244591328,4,26,208.0,152.21038072352357,0.0,360.0,0.7317806730372255,0.0,0.0,0.0,0.0,0.0,180.0,0,0.0,-0.15488065381240984,0.9182958340544896,26,26,1,0.43333333333333335,0.6666666666666667,1.0,0.6666666666666666,0.04040404040404041,3.9000000000000004,6.27906976744186,1.0,0.8647869792568113,0.5127062205875509,0.15,0.9,0.6233333333333334
U0555,10,7,18.666666666666668,18.856180831641268,0.0,48.0,1.0101524904368986,0.0,0.0,0.2,0.0,0.0,3.0,0.5956833971812705,0.0,0.005050633883346548,1.5304930567574824,5,38,228.0,183.17205026968497,48.0,528.0,0.8033861818697315,0.0,0.0,0.4,0.0,0.0,-104.0,0,0.0,-0.10902479801560602,1.5,16,16,1,0.26666666666666666,0.3333333333333333,1.6666666666666667,0.45454545454545453,0.02616279069767442,4.0,11.842105263157896,1.0,1.515246528378741,0.5259935482710514,0.25,0.9000000000000001,0.5066666666666667
U0556,3,6,72.0,24.0,48.0,96.0,0.3333333287037038,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,2,20,480.0,0.0,480.0,480.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,32,32,1,0.5333333333333333,0.8666666666666667,1.0,0.5,0.05555555555555555,2.6666666666666665,3.2608695652173916,1.0,0.5,0.8750000013020833,0.08333333333333334,1.0166666666666666,0.6133333333333334
U0557,3,2,24.0,24.0,0.0,48.0,0.999999958333335,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,31,248.0,190.3260360539251,48.0,504.0,0.767443690671296,0.0,0.0,0.75,0.0,0.0,228.0,0,0.0,-0.13157777362552,0.9182958340544896,37,37,1,0.6166666666666667,1.0,0.6,1.0,0.03225806451612903,4.316666666666666,4.329896907216495,1.0,0.9591479170272448,0.5328944491100194,0.11666666666666667,1.1416666666666666,0.6466666666666667
U0558,3,2,24.0,24.0,0.0,48.0,0.999999958333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,30,1,0.5,0.8,1.0,0.5,0.3333333333333333,2.5,3.3333333333333335,1.0,0.5,0.7500000052083332,0.08333333333333334,1.0,0.6000000000000001
U0559,10,5,13.333333333333334,11.925695879998878,0.0,24.0,0.8944271239178816,0.0,0.0,0.3,0.0,0.0,0.0,0.5000000000000001,0.0,-0.05572809000084118,0.9910760598382222,3,21,252.0,84.0,168.0,336.0,0.333333332010582,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,-0.5,1.0,28,28,1,0.4666666666666667,0.7333333333333334,2.5,0.2727272727272727,0.04663212435233161,6.066666666666666,8.863636363636363,1.0,0.9955380299191111,0.6389320322181186,0.21666666666666667,1.25,0.5866666666666667
U0560,6,11,52.8,38.4,24.0,120.0,0.7272727134986229,0.0,0.0,0.3333333333333333,0.0,0.0,-24.0,0.5222329678670935,0.0,-0.15789473684210525,1.3709505944546687,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,32,1,0.5333333333333333,0.8666666666666667,6.0,0.0,0.3125,3.2,3.91304347826087,1.0,0.6854752972273344,0.7894736865189289,0.1,0.8333333333333334,0.6133333333333334
U0561,9,4,12.0,12.0,0.0,24.0,0.9999999166666736,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.4166666666666667,0.0,0.0,1.0,4,50,400.0,548.8023323565599,0.0,1176.0,1.372005827461385,0.0,0.0,1.0,0.0,0.0,-12.0,0,0.0,0.15683175228603882,0.9182958340544896,36,36,1,0.6,1.0,1.8,0.4,0.019801980198019802,7.8,8.125,1.0,0.9591479170272448,0.46079207264997024,0.21666666666666667,1.1,0.64
U0562,3,5,60.0,12.0,48.0,72.0,0.19999999666666674,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,5,42,252.0,146.47866738880444,72.0,480.0,0.581264550823571,0.0,0.0,0.4,0.0,0.0,-56.0,0,0.0,-0.2648104936273441,1.5,29,29,1,0.48333333333333334,0.7666666666666666,0.5,1.25,0.024691358024691357,3.8666666666666667,5.393258426966292,1.0,1.25,0.7328692916921578,0.13333333333333333,0.9666666666666668,0.5933333333333334
U0563,10,9,24.0,37.52332607858744,0.0,120.0,1.5634718547964825,0.0,0.0,0.4,0.0,0.0,0.0,0.4850299401197606,0.1111111111111111,0.21980811085072485,1.6577427265048887,4,46,368.0,307.5581245878574,72.0,792.0,0.8357557710654935,0.0,0.0,0.25,0.0,0.0,360.0,0,0.0,-0.08946954112796267,0.9182958340544896,27,27,1,0.45,0.7,2.0,0.36363636363636365,0.021739130434782608,6.3,9.655172413793103,1.0,1.288019280279689,0.4674153628629539,0.23333333333333334,0.925,0.6022222222222223
U0564,6,4,19.2,17.95995545651492,0.0,48.0,0.9354142979739907,0.0,0.0,0.16666666666666666,0.0,0.0,6.0,0.30151134457776363,0.0,-0.03337045290423446,1.5219280948873621,3,14,168.0,72.0,96.0,240.0,0.4285714260204082,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,1.0,32,32,1,0.5333333333333333,0.8666666666666667,1.5,0.42857142857142855,0.07042253521126761,4.8,5.869565217391305,1.0,1.260964047443681,0.6083426203542253,0.15000000000000002,0.9166666666666667,0.6133333333333334
U0565,4,8,64.0,29.93325909419153,24.0,96.0,0.46770716603881823,0.0,0.0,0.5,0.0,0.0,-12.0,0.0,0.0,-0.3626696362323388,0.9182958340544896,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37,37,1,0.6166666666666667,1.0,4.0,0.0,0.27272727272727276,2.466666666666667,2.4742268041237114,1.0,0.4591479170272448,0.8406674107543166,0.06666666666666667,0.8500000000000001,0.6466666666666667
U0566,6,5,24.0,15.17893276880822,0.0,48.0,0.6324555056813631,0.0,0.0,0.3333333333333333,0.0,0.0,-6.0,0.8164965809277261,0.4,-0.2251482265544138,1.3709505944546687,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22,22,1,0.36666666666666664,0.5333333333333332,6.0,0.0,0.5,2.1999999999999997,4.390243902439025,1.0,0.6854752972273344,0.8062870615829172,0.1,0.8333333333333334,0.6266666666666667
U0567,8,8,27.428571428571427,23.75383964665889,0.0,72.0,0.8660253722105969,0.0,0.0,0.25,0.0,0.0,4.0,0.7276068751089989,0.0,-0.07179676972449091,1.8423709931771088,4,39,312.0,174.17232845661792,72.0,480.0,0.5582446406999143,0.0,0.0,0.0,0.0,0.0,156.0,0,0.0,-0.2834955086418101,0.9182958340544896,26,26,1,0.43333333333333335,0.6666666666666667,1.6,0.4444444444444444,0.02573529411764706,5.2,8.372093023255815,1.0,1.3803334136157992,0.5888230744938167,0.2,0.875,0.5733333333333334
U0568,8,8,27.428571428571427,29.889592755707476,0.0,72.0,1.0897246961556222,0.0,0.0,0.25,0.0,0.0,-12.0,0.3339135484518729,0.0,0.04293615055820382,1.5566567074628228,5,38,228.0,245.04693427994565,24.0,624.0,1.0747672508999053,0.0,0.0,0.2,0.0,0.0,200.0,0,0.0,0.036036454407835594,1.5,12,12,1,0.2,0.2,1.3333333333333333,0.5555555555555556,0.026415094339622643,2.6,10.833333333333334,1.0,1.5283283537314114,0.4802568538549139,0.21666666666666667,0.8250000000000001,0.48000000000000004
U0569,6,6,28.8,17.95995545651492,0.0,48.0,0.6236095428092144,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.8181818181818182,0.0,-0.23182324357785014,1.5219280948873621,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,58,58,1,0.9666666666666667,1.0,3.0,0.14285714285714285,0.45454545454545453,6.766666666666667,3.559322033898305,1.0,0.7609640474436811,0.807955815001485,0.11666666666666667,1.2666666666666666,0.7866666666666667
U0570,5,4,24.0,29.393876913398138,0.0,72.0,1.2247448203605549,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.10102051443364381,1.5,4,54,432.0,288.66589684269945,216.0,840.0,0.6682080929965077,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,-0.19889119741236522,0.9182958340544896,38,38,1,0.6333333333333333,1.0,1.0,0.6666666666666666,0.018518518518518517,5.699999999999999,5.510204081632653,1.0,1.2091479170272448,0.5244676761777676,0.15,1.0,0.6533333333333333
U0571,8,4,13.714285714285714,11.876919823329445,0.0,24.0,0.8660253406367576,0.0,0.0,0.125,0.0,0.0,-4.0,0.0,0.0,-0.07179676972449081,0.9852281360342515,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,16,1,0.26666666666666666,0.3333333333333333,8.0,0.0,0.6363636363636364,2.1333333333333333,6.315789473684211,1.0,0.49261406801712576,0.767949201498722,0.13333333333333333,0.9375,0.5066666666666667
U0572,8,5,17.142857142857142,16.796501093370367,0.0,48.0,0.979795839958514,0.0,0.0,0.125,0.0,0.0,-4.0,0.1084652289093281,0.0,-0.010205144336438047,1.4488156357251847,2,7,168.0,0.0,168.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,19,1,0.31666666666666665,0.4333333333333333,2.6666666666666665,0.2222222222222222,0.13725490196078433,3.1666666666666665,7.59493670886076,1.0,0.7244078178625923,0.7525512933750165,0.16666666666666666,1.1625,0.5266666666666667
U0573,3,2,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,35,1,0.5833333333333334,0.9666666666666668,3.0,0.0,0.5,1.75,1.894736842105263,1.0,0.0,1.0,0.05,1.0,0.6333333333333334
U0574,7,6,24.0,13.856406460551018,0.0,48.0,0.5773502451333655,0.0,0.0,0.2857142857142857,0.0,0.0,-4.8,0.0,0.3333333333333333,-0.2679491924311227,1.2516291673878228,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,17,1,0.2833333333333333,0.36666666666666664,3.5,0.125,0.5,2.2666666666666666,6.233766233766234,1.0,0.6258145836939114,0.8169873029421724,0.13333333333333333,0.8571428571428572,0.5800000000000001
U0575,6,5,24.0,21.46625258399798,0.0,48.0,0.8944271537321178,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.09090909090909091,0.0,-0.05572809000084121,1.5219280948873621,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,19,1,0.31666666666666665,0.4333333333333333,3.0,0.14285714285714285,0.5,2.216666666666667,5.3164556962025316,1.0,0.7609640474436811,0.7639320276923685,0.11666666666666667,1.1833333333333333,0.5266666666666667
U0576,8,6,20.571428571428573,15.33303755999856,0.0,48.0,0.7453559562673487,0.0,0.0,0.25,0.0,0.0,-4.0,0.6859943405700353,0.14285714285714285,-0.1458980337503155,1.3787834934861753,2,44,1056.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,16,1,0.26666666666666666,0.3333333333333333,2.6666666666666665,0.2222222222222222,0.022653721682847894,2.6666666666666665,7.894736842105264,1.0,0.6893917467430877,0.7864745143846241,0.16666666666666666,0.875,0.5352380952380953
U0577,6,4,19.2,9.600000000000001,0.0,24.0,0.49999997395833473,0.0,0.0,0.3333333333333333,0.0,0.0,6.0,0.0,0.2,-0.3333333333333333,0.7219280948873623,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4,1,0.06666666666666667,0.06666666666666668,6.0,0.0,0.5555555555555556,0.4,5.625,1.0,0.36096404744368116,0.8333333391203701,0.1,0.8333333333333334,0.4666666666666667
U0578,4,4,32.0,11.313708498984761,24.0,48.0,0.3535533795447307,0.0,0.0,0.25,0.0,0.0,-12.0,0.0,0.0,-0.47759225007251704,0.9182958340544896,5,37,222.0,191.5306763941484,48.0,528.0,0.8627507906819712,0.0,0.0,0.4,0.0,0.0,-152.0,0,0.0,-0.07368092706334163,1.5,16,16,1,0.26666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.027272727272727275,2.4,7.105263157894737,1.0,1.2091479170272448,0.6378182978592273,0.15,0.925,0.5066666666666667
